100.0	15.241662292571505	0.822664369268516
150.0	16.654529718343117	1.0348816085340802
200.0	17.265693961290165	1.1767873821665746
250.0	17.32618888047349	1.288688210622809
300.0	17.158440493374204	1.2980272060062583
350.0	17.121729856153873	1.3644529890640988
400.0	16.895203493229484	1.2902980669805553
450.0	16.61304911257674	1.3032172233066408
500.0	16.428901629917952	1.28413285770955810.0	0.39244275225532693	NaN
20.0	0.39827694262052626	NaN
30.0	0.398973842107881	NaN
40.0	0.4012737745832481	NaN
50.0	0.401922119168066	NaN
10.0	0.3921724721090835	NaN
20.0	0.3976757105137818	NaN
30.0	0.39994895138048286	NaN
40.0	0.4001216824461424	NaN
50.0	0.40151831292512963	NaN
10.0	0.3915103385325508	NaN
20.0	0.3976677428445014	NaN
30.0	0.39994895138048286	NaN
40.0	0.4004005016846891	NaN
50.0	0.40117566990858244	NaN
