100.0	812.1568171568234	19.95361877992998
200.0	1477.50912990596	21.756497495077006
300.0	1879.2285275617844	44.22821709531962
400.0	2132.251465074826	29.21168098936087
500.0	2243.170649186172	19.77236670546104
600.0	2308.585149387233	42.42545108195403
700.0	2416.4939954223373	33.05245441579598
800.0	2468.2246167672765	47.18978240233178
900.0	2464.287350988586	43.5372663575495
1000.0	2535.20879009005	51.18889778004975
1000.0	1174.7127850995046	57.963901441457175
1000.0	1176.408669095143	54.89076204147295
1000.0	442.6378646707652	36.99179432649534
