100.0	109.1360665791577	0.8513296873727101
200.0	120.56635870841603	0.9592679574304335
300.0	130.5648553475071	1.2625368208603016
400.0	136.21143655026532	0.9448431081373828
500.0	144.12167764577006	1.2107497089990067
600.0	147.06594941381704	1.7621863937803366
700.0	150.25156662170477	1.1448527557774013
800.0	153.8970206639063	1.4983105762920832
850.0	154.54378054646136	1.7649464560961854
950.0	158.5742905500908	1.904632062719148
900.0	156.61193001872533	2.2312550651830065
1000.0	159.42312833116733	1.2721038167034402
